1395958	1397042	552949	554039	1085	1091	83.83	3823445	4713824	0.03	0.02	1	1	gd10_10	gz15_7
1397580	1399763	3223007	3225199	2184	2193	87.04	3823445	7873532	0.06	0.03	1	1	gd10_10	gz15_1
1413381	1417598	1471749	1475963	4218	4215	94.63	3823445	4812177	0.11	0.09	1	1	gd10_10	gz15_6
1417861	1446113	1476087	1504368	28253	28282	92.90	3823445	4812177	0.74	0.59	1	1	gd10_10	gz15_6
1446278	1465472	1504563	1523642	19195	19080	92.90	3823445	4812177	0.50	0.40	1	1	gd10_10	gz15_6
1465690	1471230	1523702	1529268	5541	5567	92.11	3823445	4812177	0.14	0.12	1	1	gd10_10	gz15_6
1472140	1486444	1530116	1544458	14305	14343	93.17	3823445	4812177	0.37	0.30	1	1	gd10_10	gz15_6
1486592	1522047	1544635	1579946	35456	35312	92.73	3823445	4812177	0.93	0.73	1	1	gd10_10	gz15_6
1522163	1526347	1580083	1584280	4185	4198	89.37	3823445	4812177	0.11	0.09	1	1	gd10_10	gz15_6
1526434	1529072	1584397	1587011	2639	2615	87.32	3823445	4812177	0.07	0.05	1	1	gd10_10	gz15_6
1529467	1541416	1587566	1599419	11950	11854	90.34	3823445	4812177	0.31	0.25	1	1	gd10_10	gz15_6
1541533	1554335	1599556	1612277	12803	12722	92.40	3823445	4812177	0.33	0.26	1	1	gd10_10	gz15_6
1554644	1572823	1612612	1630655	18180	18044	92.10	3823445	4812177	0.48	0.37	1	1	gd10_10	gz15_6
1572906	1625498	1630778	1683204	52593	52427	92.98	3823445	4812177	1.38	1.09	1	1	gd10_10	gz15_6
1625700	1629439	1683773	1687483	3740	3711	92.44	3823445	4812177	0.10	0.08	1	1	gd10_10	gz15_6
1629571	1703637	1687553	1761063	74067	73511	93.27	3823445	4812177	1.94	1.53	1	1	gd10_10	gz15_6
1703755	1710709	1761159	1768035	6955	6877	90.99	3823445	4812177	0.18	0.14	1	1	gd10_10	gz15_6
1710811	1717512	1768035	1774751	6702	6717	93.59	3823445	4812177	0.18	0.14	1	1	gd10_10	gz15_6
1717514	1723023	1774921	1780466	5510	5546	94.28	3823445	4812177	0.14	0.12	1	1	gd10_10	gz15_6
1723128	1828800	1780467	1885867	105673	105401	93.66	3823445	4812177	2.76	2.19	1	1	gd10_10	gz15_6
1831985	1834601	1885870	1888408	2617	2539	84.39	3823445	4812177	0.07	0.05	1	1	gd10_10	gz15_6
1834601	1858632	1888536	1912681	24032	24146	92.94	3823445	4812177	0.63	0.50	1	1	gd10_10	gz15_6
1858801	1869635	1912684	1923511	10835	10828	93.05	3823445	4812177	0.28	0.23	1	1	gd10_10	gz15_6
1869658	1878308	1923756	1932472	8651	8717	92.23	3823445	4812177	0.23	0.18	1	1	gd10_10	gz15_6
1878490	1894087	1932650	1948012	15598	15363	92.91	3823445	4812177	0.41	0.32	1	1	gd10_10	gz15_6
1894200	1920284	1948123	1974035	26085	25913	91.74	3823445	4812177	0.68	0.54	1	1	gd10_10	gz15_6
1920402	1921807	1974250	1975611	1406	1362	80.53	3823445	4812177	0.04	0.03	1	1	gd10_10	gz15_6
1923926	1930035	1978197	1984417	6110	6221	87.05	3823445	4812177	0.16	0.13	1	1	gd10_10	gz15_6
1930906	1941921	1985381	1996438	11016	11058	88.68	3823445	4812177	0.29	0.23	1	1	gd10_10	gz15_6
1942614	1951090	1997059	2005476	8477	8418	89.24	3823445	4812177	0.22	0.17	1	1	gd10_10	gz15_6
1951226	1959299	2005516	2013574	8074	8059	92.03	3823445	4812177	0.21	0.17	1	1	gd10_10	gz15_6
1959612	1963741	2013574	2017704	4130	4131	93.12	3823445	4812177	0.11	0.09	1	1	gd10_10	gz15_6
1963997	2063634	2017704	2116885	99638	99182	92.86	3823445	4812177	2.61	2.06	1	1	gd10_10	gz15_6
2063657	2125659	2139647	2201581	62003	61935	94.39	3823445	4812177	1.62	1.29	1	1	gd10_10	gz15_6
2126272	2165038	2202234	2241186	38767	38953	95.39	3823445	4812177	1.01	0.81	1	1	gd10_10	gz15_6
2165964	2178022	2242042	2254083	12059	12042	93.78	3823445	4812177	0.32	0.25	1	1	gd10_10	gz15_6
2178027	2190191	2254307	2266329	12165	12023	92.61	3823445	4812177	0.32	0.25	1	1	gd10_10	gz15_6
2191139	2198620	2267273	2274662	7482	7390	91.88	3823445	4812177	0.20	0.15	1	1	gd10_10	gz15_6
2199870	2256200	2276517	2332680	56331	56164	93.48	3823445	4812177	1.47	1.17	1	1	gd10_10	gz15_6
2257768	2261059	2334278	2337587	3292	3310	82.88	3823445	4812177	0.09	0.07	1	1	gd10_10	gz15_6
2261494	2274957	2338010	2351494	13464	13485	91.18	3823445	4812177	0.35	0.28	1	1	gd10_10	gz15_6
2275369	2283722	2351770	2360136	8354	8367	90.73	3823445	4812177	0.22	0.17	1	1	gd10_10	gz15_6
2289108	2290659	2366389	2367977	1552	1589	89.12	3823445	4812177	0.04	0.03	1	1	gd10_10	gz15_6
2291789	2310513	2369055	2387688	18725	18634	93.72	3823445	4812177	0.49	0.39	1	1	gd10_10	gz15_6
2314724	2318057	2392336	2395663	3334	3328	94.01	3823445	4812177	0.09	0.07	1	1	gd10_10	gz15_6
2318079	2325237	2396058	2403218	7159	7161	91.68	3823445	4812177	0.19	0.15	1	1	gd10_10	gz15_6
2328102	2339504	2405954	2417322	11403	11369	94.64	3823445	4812177	0.30	0.24	1	1	gd10_10	gz15_6
2340770	2351445	2417802	2428443	10676	10642	90.25	3823445	4812177	0.28	0.22	1	1	gd10_10	gz15_6
2353704	2385130	2430263	2461709	31427	31447	93.86	3823445	4812177	0.82	0.65	1	1	gd10_10	gz15_6
2387566	2412814	2464132	2489090	25249	24959	91.63	3823445	4812177	0.66	0.52	1	1	gd10_10	gz15_6
2413645	2419608	1098678	1092722	5964	5957	86.03	3823445	5204641	0.16	0.11	1	-1	gd10_10	gz15_5
2416093	2419610	5034917	5038438	3518	3522	84.11	3823445	7873532	0.09	0.04	1	1	gd10_10	gz15_1
2419612	2431378	2489095	2500849	11767	11755	90.71	3823445	4812177	0.31	0.24	1	1	gd10_10	gz15_6
2435320	2446289	2504609	2515604	10970	10996	89.12	3823445	4812177	0.29	0.23	1	1	gd10_10	gz15_6
2449745	2456631	2519376	2526290	6887	6915	91.12	3823445	4812177	0.18	0.14	1	1	gd10_10	gz15_6
2457846	2460668	2527490	2530292	2823	2803	88.01	3823445	4812177	0.07	0.06	1	1	gd10_10	gz15_6
2460814	2464341	2530451	2533939	3528	3489	85.79	3823445	4812177	0.09	0.07	1	1	gd10_10	gz15_6
2464503	2479084	2535954	2550504	14582	14551	89.70	3823445	4812177	0.38	0.30	1	1	gd10_10	gz15_6
2479296	2485622	2550701	2557005	6327	6305	90.74	3823445	4812177	0.17	0.13	1	1	gd10_10	gz15_6
2486258	2497205	2557652	2568544	10948	10893	89.32	3823445	4812177	0.29	0.23	1	1	gd10_10	gz15_6
2498477	2515483	2569823	2586857	17007	17035	88.64	3823445	4812177	0.44	0.35	1	1	gd10_10	gz15_6
2517991	2520870	2589329	2592206	2880	2878	92.85	3823445	4812177	0.08	0.06	1	1	gd10_10	gz15_6
2521059	2528135	2592378	2599423	7077	7046	92.83	3823445	4812177	0.19	0.15	1	1	gd10_10	gz15_6
2535651	2547330	2599699	2611423	11680	11725	90.79	3823445	4812177	0.31	0.24	1	1	gd10_10	gz15_6
2547594	2553393	2611703	2617488	5800	5786	92.04	3823445	4812177	0.15	0.12	1	1	gd10_10	gz15_6
2553540	2566548	2617624	2630681	13009	13058	93.54	3823445	4812177	0.34	0.27	1	1	gd10_10	gz15_6
2567991	2569051	2632082	2633148	1061	1067	77.91	3823445	4812177	0.03	0.02	1	1	gd10_10	gz15_6
2570178	2581071	2634158	2645058	10894	10901	93.09	3823445	4812177	0.28	0.23	1	1	gd10_10	gz15_6
2581075	2595633	2645179	2659740	14559	14562	91.63	3823445	4812177	0.38	0.30	1	1	gd10_10	gz15_6
2595771	2598378	2659876	2662547	2608	2672	88.34	3823445	4812177	0.07	0.06	1	1	gd10_10	gz15_6
2598517	2600060	2662846	2664424	1544	1579	77.34	3823445	4812177	0.04	0.03	1	1	gd10_10	gz15_6
2600257	2603604	2664497	2667846	3348	3350	89.86	3823445	4812177	0.09	0.07	1	1	gd10_10	gz15_6
2603742	2605294	2668012	2669566	1553	1555	89.27	3823445	4812177	0.04	0.03	1	1	gd10_10	gz15_6
2609259	2617569	2673738	2682047	8311	8310	91.22	3823445	4812177	0.22	0.17	1	1	gd10_10	gz15_6
2626775	2643088	2689863	2706153	16314	16291	92.15	3823445	4812177	0.43	0.34	1	1	gd10_10	gz15_6
2643855	2659536	2706939	2722572	15682	15634	90.90	3823445	4812177	0.41	0.32	1	1	gd10_10	gz15_6
2659795	2662987	2722833	2726009	3193	3177	88.80	3823445	4812177	0.08	0.07	1	1	gd10_10	gz15_6
2663102	2665860	2726110	2728866	2759	2757	90.97	3823445	4812177	0.07	0.06	1	1	gd10_10	gz15_6
2665965	2677937	2728869	2740857	11973	11989	90.18	3823445	4812177	0.31	0.25	1	1	gd10_10	gz15_6
2678602	2683977	2742687	2748066	5376	5380	94.60	3823445	4812177	0.14	0.11	1	1	gd10_10	gz15_6
2690683	2697835	2752403	2759510	7153	7108	91.34	3823445	4812177	0.19	0.15	1	1	gd10_10	gz15_6
2698307	2707671	2760178	2769476	9365	9299	92.15	3823445	4812177	0.24	0.19	1	1	gd10_10	gz15_6
2707951	2720583	2769659	2782311	12633	12653	91.62	3823445	4812177	0.33	0.26	1	1	gd10_10	gz15_6
2727552	2730964	2785681	2789090	3413	3410	83.69	3823445	4812177	0.09	0.07	1	1	gd10_10	gz15_6
2731555	2744112	2789642	2802213	12558	12572	96.23	3823445	4812177	0.33	0.26	1	1	gd10_10	gz15_6
2744317	2748527	2802420	2806610	4211	4191	87.70	3823445	4812177	0.11	0.09	1	1	gd10_10	gz15_6
2748621	2794071	2806722	2852204	45451	45483	91.16	3823445	4812177	1.19	0.95	1	1	gd10_10	gz15_6
2794395	2809600	2852465	2867596	15206	15132	93.85	3823445	4812177	0.40	0.31	1	1	gd10_10	gz15_6
2809708	2813069	2867700	2871013	3362	3314	89.13	3823445	4812177	0.09	0.07	1	1	gd10_10	gz15_6
2813069	2825249	2871126	2883312	12181	12187	94.41	3823445	4812177	0.32	0.25	1	1	gd10_10	gz15_6
2825422	2841666	2883555	2899788	16245	16234	92.79	3823445	4812177	0.42	0.34	1	1	gd10_10	gz15_6
2842230	2853832	2900516	2912174	11603	11659	89.37	3823445	4812177	0.30	0.24	1	1	gd10_10	gz15_6
2854442	2861119	2912818	2919451	6678	6634	89.01	3823445	4812177	0.17	0.14	1	1	gd10_10	gz15_6
2861307	2865203	2919662	2923544	3897	3883	91.36	3823445	4812177	0.10	0.08	1	1	gd10_10	gz15_6
2866530	2869512	2924841	2927808	2983	2968	92.36	3823445	4812177	0.08	0.06	1	1	gd10_10	gz15_6
2869510	2873297	2929300	2933070	3788	3771	93.33	3823445	4812177	0.10	0.08	1	1	gd10_10	gz15_6
2874918	2886829	2933516	2945431	11912	11916	93.93	3823445	4812177	0.31	0.25	1	1	gd10_10	gz15_6
2887981	2891972	2946201	2950236	3992	4036	89.15	3823445	4812177	0.10	0.08	1	1	gd10_10	gz15_6
2891974	2895497	2953154	2956667	3524	3514	88.38	3823445	4812177	0.09	0.07	1	1	gd10_10	gz15_6
2896293	2898908	2957142	2959741	2616	2600	92.03	3823445	4812177	0.07	0.05	1	1	gd10_10	gz15_6
2903028	2909282	2963673	2969895	6255	6223	89.66	3823445	4812177	0.16	0.13	1	1	gd10_10	gz15_6
2909402	2911262	819886	818026	1861	1861	87.55	3823445	3388160	0.05	0.05	1	-1	gd10_10	gz15_10
2909590	2911266	7589129	7590806	1677	1678	86.58	3823445	7873532	0.04	0.02	1	1	gd10_10	gz15_1
2912373	2919353	2971131	2978108	6981	6978	91.17	3823445	4812177	0.18	0.15	1	1	gd10_10	gz15_6
2919379	2921239	1281103	1279243	1861	1861	87.83	3823445	6763653	0.05	0.03	1	-1	gd10_10	gz15_3
2922077	2924351	2978411	2980671	2275	2261	90.10	3823445	4812177	0.06	0.05	1	1	gd10_10	gz15_6
2924590	2932614	2980729	2988780	8025	8052	91.34	3823445	4812177	0.21	0.17	1	1	gd10_10	gz15_6
2932724	2934589	2988900	2990765	1866	1866	91.70	3823445	4812177	0.05	0.04	1	1	gd10_10	gz15_6
2934584	2937664	3001876	3004945	3081	3070	91.57	3823445	4812177	0.08	0.06	1	1	gd10_10	gz15_6
2938136	2939967	3005421	3007241	1832	1821	84.13	3823445	4812177	0.05	0.04	1	1	gd10_10	gz15_6
2941135	2943836	3007901	3010598	2702	2698	91.99	3823445	4812177	0.07	0.06	1	1	gd10_10	gz15_6
2944194	2946425	3011100	3013321	2232	2222	84.75	3823445	4812177	0.06	0.05	1	1	gd10_10	gz15_6
2946460	2958930	3013483	3025983	12471	12501	90.90	3823445	4812177	0.33	0.26	1	1	gd10_10	gz15_6
2959142	2961522	3026187	3028578	2381	2392	85.76	3823445	4812177	0.06	0.05	1	1	gd10_10	gz15_6
2961795	2970016	3028712	3036940	8222	8229	86.33	3823445	4812177	0.22	0.17	1	1	gd10_10	gz15_6
2970310	2972273	3040341	3042318	1964	1978	91.05	3823445	4812177	0.05	0.04	1	1	gd10_10	gz15_6
2972491	2975574	3042534	3045623	3084	3090	88.27	3823445	4812177	0.08	0.06	1	1	gd10_10	gz15_6
2975894	2977100	3053830	3055035	1207	1206	90.14	3823445	4812177	0.03	0.03	1	1	gd10_10	gz15_6
2977399	3016434	3055396	3094312	39036	38917	94.21	3823445	4812177	1.02	0.81	1	1	gd10_10	gz15_6
3021666	3034671	3099391	3112346	13006	12956	94.03	3823445	4812177	0.34	0.27	1	1	gd10_10	gz15_6
3038424	3045967	3112497	3120025	7544	7529	89.37	3823445	4812177	0.20	0.16	1	1	gd10_10	gz15_6
3049506	3051508	3123737	3125756	2003	2020	80.62	3823445	4812177	0.05	0.04	1	1	gd10_10	gz15_6
3052632	3054277	3126804	3128449	1646	1646	94.11	3823445	4812177	0.04	0.03	1	1	gd10_10	gz15_6
3060571	3067834	3134444	3141705	7264	7262	94.69	3823445	4812177	0.19	0.15	1	1	gd10_10	gz15_6
3069708	3070743	3143422	3144456	1036	1035	87.14	3823445	4812177	0.03	0.02	1	1	gd10_10	gz15_6
3070849	3073676	3144459	3147292	2828	2834	93.23	3823445	4812177	0.07	0.06	1	1	gd10_10	gz15_6
3074986	3076389	3147656	3149055	1404	1400	84.60	3823445	4812177	0.04	0.03	1	1	gd10_10	gz15_6
3076780	3083532	3149432	3156162	6753	6731	92.81	3823445	4812177	0.18	0.14	1	1	gd10_10	gz15_6
3084064	3085455	3156888	3158315	1392	1428	82.01	3823445	4812177	0.04	0.03	1	1	gd10_10	gz15_6
3086662	3088521	1279243	1281103	1860	1861	87.88	3823445	6763653	0.05	0.03	1	1	gd10_10	gz15_3
3093011	3099515	3162848	3169316	6505	6469	92.82	3823445	4812177	0.17	0.13	1	1	gd10_10	gz15_6
3099648	3110631	3169438	3180388	10984	10951	93.73	3823445	4812177	0.29	0.23	1	1	gd10_10	gz15_6
3111360	3112900	3181150	3182665	1541	1516	89.57	3823445	4812177	0.04	0.03	1	1	gd10_10	gz15_6
3118709	3131540	3188770	3201617	12832	12848	89.25	3823445	4812177	0.34	0.27	1	1	gd10_10	gz15_6
3134107	3135563	3204579	3206023	1457	1445	86.76	3823445	4812177	0.04	0.03	1	1	gd10_10	gz15_6
3135790	3151684	3206232	3222062	15895	15831	91.36	3823445	4812177	0.42	0.33	1	1	gd10_10	gz15_6
3151797	3176641	3222195	3246991	24845	24797	92.06	3823445	4812177	0.65	0.52	1	1	gd10_10	gz15_6
3177155	3178711	3247570	3249123	1557	1554	82.39	3823445	4812177	0.04	0.03	1	1	gd10_10	gz15_6
3179387	3180768	3249793	3251177	1382	1385	81.92	3823445	4812177	0.04	0.03	1	1	gd10_10	gz15_6
3184845	3208719	3256295	3280091	23875	23797	93.46	3823445	4812177	0.62	0.49	1	1	gd10_10	gz15_6
3209279	3217454	3280644	3288807	8176	8164	92.54	3823445	4812177	0.21	0.17	1	1	gd10_10	gz15_6
3217785	3223621	3289128	3294969	5837	5842	93.48	3823445	4812177	0.15	0.12	1	1	gd10_10	gz15_6
3229134	3230411	3300596	3301880	1278	1285	85.37	3823445	4812177	0.03	0.03	1	1	gd10_10	gz15_6
3231025	3250138	3302696	3321729	19114	19034	92.92	3823445	4812177	0.50	0.40	1	1	gd10_10	gz15_6
3253863	3259769	3325490	3331363	5907	5874	87.38	3823445	4812177	0.15	0.12	1	1	gd10_10	gz15_6
3259872	3265672	3331471	3337276	5801	5806	91.81	3823445	4812177	0.15	0.12	1	1	gd10_10	gz15_6
3268039	3279500	3339514	3351000	11462	11487	87.94	3823445	4812177	0.30	0.24	1	1	gd10_10	gz15_6
3279837	3289309	3351326	3360789	9473	9464	89.01	3823445	4812177	0.25	0.20	1	1	gd10_10	gz15_6
3290455	3296094	3361957	3367591	5640	5635	89.21	3823445	4812177	0.15	0.12	1	1	gd10_10	gz15_6
3296269	3297791	3367761	3369279	1523	1519	90.43	3823445	4812177	0.04	0.03	1	1	gd10_10	gz15_6
3297951	3299203	3369463	3370715	1253	1253	90.20	3823445	4812177	0.03	0.03	1	1	gd10_10	gz15_6
3299354	3301565	3370854	3373062	2212	2209	89.48	3823445	4812177	0.06	0.05	1	1	gd10_10	gz15_6
3302573	3307420	3374097	3378953	4848	4857	91.91	3823445	4812177	0.13	0.10	1	1	gd10_10	gz15_6
3307588	3309190	3379125	3380724	1603	1600	88.99	3823445	4812177	0.04	0.03	1	1	gd10_10	gz15_6
3309502	3318753	3380724	3390023	9252	9300	92.90	3823445	4812177	0.24	0.19	1	1	gd10_10	gz15_6
3321352	3350298	3393940	3422792	28947	28853	90.62	3823445	4812177	0.76	0.60	1	1	gd10_10	gz15_6
3350450	3362559	3422955	3435066	12110	12112	90.21	3823445	4812177	0.32	0.25	1	1	gd10_10	gz15_6
3363188	3368180	3436160	3441156	4993	4997	90.89	3823445	4812177	0.13	0.10	1	1	gd10_10	gz15_6
3368340	3373677	3441320	3446656	5338	5337	87.92	3823445	4812177	0.14	0.11	1	1	gd10_10	gz15_6
3376079	3381052	3458745	3463704	4974	4960	90.26	3823445	4812177	0.13	0.10	1	1	gd10_10	gz15_6
3383203	3387830	3465688	3470302	4628	4615	92.34	3823445	4812177	0.12	0.10	1	1	gd10_10	gz15_6
3393942	3399741	3470305	3476102	5800	5798	92.13	3823445	4812177	0.15	0.12	1	1	gd10_10	gz15_6
3399741	3401053	485458	486763	1313	1306	84.85	3823445	4644389	0.03	0.03	1	1	gd10_10	gz15_8
3401021	3402546	3837808	3839336	1526	1529	86.33	3823445	4713824	0.04	0.03	1	1	gd10_10	gz15_7
3401313	3405405	1346290	1350384	4093	4095	86.17	3823445	3388160	0.11	0.12	1	1	gd10_10	gz15_10
3405780	3406785	1350633	1351638	1006	1006	84.46	3823445	3388160	0.03	0.03	1	1	gd10_10	gz15_10
3407723	3408728	3476098	3477104	1006	1007	89.76	3823445	4812177	0.03	0.02	1	1	gd10_10	gz15_6
3409414	3433280	3477815	3501641	23867	23827	90.22	3823445	4812177	0.62	0.50	1	1	gd10_10	gz15_6
3433713	3444679	3502049	3513050	10967	11002	89.44	3823445	4812177	0.29	0.23	1	1	gd10_10	gz15_6
3447137	3456289	3526026	3516943	9153	9084	93.11	3823445	4812177	0.24	0.19	1	-1	gd10_10	gz15_6
3461372	3464319	3528677	3531641	2948	2965	84.77	3823445	4812177	0.08	0.06	1	1	gd10_10	gz15_6
3467294	3480554	3534628	3547812	13261	13185	91.52	3823445	4812177	0.35	0.27	1	1	gd10_10	gz15_6
3481141	3484057	3548430	3551339	2917	2910	87.11	3823445	4812177	0.08	0.06	1	1	gd10_10	gz15_6
3484116	3501140	3552149	3569171	17025	17023	93.46	3823445	4812177	0.45	0.35	1	1	gd10_10	gz15_6
3501474	3518055	3569520	3586153	16582	16634	95.70	3823445	4812177	0.43	0.35	1	1	gd10_10	gz15_6
3519173	3526346	3587259	3594445	7174	7187	91.50	3823445	4812177	0.19	0.15	1	1	gd10_10	gz15_6
3526537	3537824	3594631	3605934	11288	11304	94.53	3823445	4812177	0.30	0.23	1	1	gd10_10	gz15_6
3538013	3542867	3606143	3610992	4855	4850	94.39	3823445	4812177	0.13	0.10	1	1	gd10_10	gz15_6
3542863	3547081	3611543	3615714	4219	4172	91.82	3823445	4812177	0.11	0.09	1	1	gd10_10	gz15_6
3547337	3549063	1352352	1350628	1727	1725	84.69	3823445	3388160	0.05	0.05	1	-1	gd10_10	gz15_10
3549399	3550521	1350387	1349263	1123	1125	86.02	3823445	3388160	0.03	0.03	1	-1	gd10_10	gz15_10
3551856	3554838	1349278	1346292	2983	2987	86.46	3823445	3388160	0.08	0.09	1	-1	gd10_10	gz15_10
3551871	3555133	4841	8103	3263	3263	85.97	3823445	7873532	0.09	0.04	1	1	gd10_10	gz15_1
3555372	3556408	1049428	1050470	1037	1043	84.88	3823445	5204641	0.03	0.02	1	1	gd10_10	gz15_5
3557474	3563933	3615757	3622283	6460	6527	92.17	3823445	4812177	0.17	0.14	1	1	gd10_10	gz15_6
3564211	3571527	6293665	6301026	7317	7362	87.79	3823445	7873532	0.19	0.09	1	1	gd10_10	gz15_1
3570219	3571541	5903942	5902596	1323	1347	84.64	3823445	6295970	0.03	0.02	1	-1	gd10_10	gz15_4
3571542	3572719	3622279	3623451	1178	1173	89.19	3823445	4812177	0.03	0.02	1	1	gd10_10	gz15_6
3572931	3575481	3623603	3626155	2551	2553	92.15	3823445	4812177	0.07	0.05	1	1	gd10_10	gz15_6
3576273	3580820	3626943	3631492	4548	4550	93.73	3823445	4812177	0.12	0.09	1	1	gd10_10	gz15_6
3581665	3598884	3632528	3649736	17220	17209	91.70	3823445	4812177	0.45	0.36	1	1	gd10_10	gz15_6
3599291	3613323	3650155	3664207	14033	14053	92.66	3823445	4812177	0.37	0.29	1	1	gd10_10	gz15_6
3619123	3620122	3670131	3671130	1000	1000	91.20	3823445	4812177	0.03	0.02	1	1	gd10_10	gz15_6
3621660	3641594	3672067	3691931	19935	19865	90.12	3823445	4812177	0.52	0.41	1	1	gd10_10	gz15_6
3641746	3642767	3692079	3693096	1022	1018	89.30	3823445	4812177	0.03	0.02	1	1	gd10_10	gz15_6
3642989	3659399	3693152	3709493	16411	16342	91.10	3823445	4812177	0.43	0.34	1	1	gd10_10	gz15_6
3660277	3674766	3710315	3724797	14490	14483	93.39	3823445	4812177	0.38	0.30	1	1	gd10_10	gz15_6
3675352	3684499	3725384	3734519	9148	9136	95.23	3823445	4812177	0.24	0.19	1	1	gd10_10	gz15_6
3684607	3692666	3734529	3742570	8060	8042	93.98	3823445	4812177	0.21	0.17	1	1	gd10_10	gz15_6
3692883	3703933	3742790	3753855	11051	11066	92.79	3823445	4812177	0.29	0.23	1	1	gd10_10	gz15_6
3706223	3708400	3756527	3758704	2178	2178	88.22	3823445	4812177	0.06	0.05	1	1	gd10_10	gz15_6
3708585	3710741	3758864	3761001	2157	2138	93.20	3823445	4812177	0.06	0.04	1	1	gd10_10	gz15_6
3710745	3723252	142305	129782	12508	12524	95.54	3823445	3388160	0.33	0.37	1	-1	gd10_10	gz15_10
3723782	3737990	129309	115081	14209	14229	92.97	3823445	3388160	0.37	0.42	1	-1	gd10_10	gz15_10
3738023	3748838	114639	103764	10816	10876	90.86	3823445	3388160	0.28	0.32	1	-1	gd10_10	gz15_10
3748842	3754711	102243	96329	5870	5915	91.00	3823445	3388160	0.15	0.17	1	-1	gd10_10	gz15_10
3754922	3770984	96139	80194	16063	15946	91.08	3823445	3388160	0.42	0.47	1	-1	gd10_10	gz15_10
3771574	3786778	72057	56885	15205	15173	92.30	3823445	3388160	0.40	0.45	1	-1	gd10_10	gz15_10
3787003	3798873	56885	44971	11871	11915	89.87	3823445	3388160	0.31	0.35	1	-1	gd10_10	gz15_10
3798997	3819707	44802	24082	20711	20721	91.06	3823445	3388160	0.54	0.61	1	-1	gd10_10	gz15_10
3819801	3821717	23817	21912	1917	1906	88.63	3823445	3388160	0.05	0.06	1	-1	gd10_10	gz15_10
45190	50936	6834417	6840171	5747	5755	84.48	478089	7873532	1.20	0.07	1	1	gd10_11	gz15_1
45197	51765	800965	807591	6569	6627	84.14	478089	6763653	1.37	0.10	1	1	gd10_11	gz15_3
52144	61069	1843395	1852317	8926	8923	87.73	478089	4713824	1.87	0.19	1	1	gd10_11	gz15_7
52144	61063	3713057	3721970	8920	8914	88.33	478089	4713824	1.87	0.19	1	1	gd10_11	gz15_7
129708	138736	32937	41975	9029	9039	86.96	478089	409562	1.89	2.21	1	1	gd10_11	gz15_14
140787	145820	43478	48517	5034	5040	90.93	478089	409562	1.05	1.23	1	1	gd10_11	gz15_14
145991	147283	48519	49811	1293	1293	91.96	478089	409562	0.27	0.32	1	1	gd10_11	gz15_14
147285	154020	49944	56701	6736	6758	92.40	478089	409562	1.41	1.65	1	1	gd10_11	gz15_14
154106	156960	56847	59706	2855	2860	88.74	478089	409562	0.60	0.70	1	1	gd10_11	gz15_14
158982	169018	61975	71987	10037	10013	91.77	478089	409562	2.10	2.44	1	1	gd10_11	gz15_14
169018	175300	75578	81917	6283	6340	90.49	478089	409562	1.31	1.55	1	1	gd10_11	gz15_14
176401	179301	83050	85962	2901	2913	92.06	478089	409562	0.61	0.71	1	1	gd10_11	gz15_14
179864	183474	86870	90452	3611	3583	91.08	478089	409562	0.76	0.87	1	1	gd10_11	gz15_14
183513	188334	98828	103675	4822	4848	89.34	478089	409562	1.01	1.18	1	1	gd10_11	gz15_14
188343	192130	103947	107554	3788	3608	85.59	478089	409562	0.79	0.88	1	1	gd10_11	gz15_14
192131	193777	107723	109289	1647	1567	89.09	478089	409562	0.34	0.38	1	1	gd10_11	gz15_14
193983	197608	109280	112898	3626	3619	92.71	478089	409562	0.76	0.88	1	1	gd10_11	gz15_14
221096	222335	181442	182684	1240	1243	77.66	478089	392956	0.26	0.32	1	1	gd10_11	gz15_15
231304	236186	164094	169101	4883	5008	91.47	478089	409562	1.02	1.22	1	1	gd10_11	gz15_14
236472	241065	169186	173729	4594	4544	88.73	478089	409562	0.96	1.11	1	1	gd10_11	gz15_14
241145	248674	173953	181359	7530	7407	92.35	478089	409562	1.58	1.81	1	1	gd10_11	gz15_14
251766	254024	181358	183578	2259	2221	87.14	478089	409562	0.47	0.54	1	1	gd10_11	gz15_14
255026	262038	184620	191557	7013	6938	90.56	478089	409562	1.47	1.69	1	1	gd10_11	gz15_14
262241	264775	191637	194171	2535	2535	89.90	478089	409562	0.53	0.62	1	1	gd10_11	gz15_14
264775	266129	194305	195680	1355	1376	88.24	478089	409562	0.28	0.34	1	1	gd10_11	gz15_14
267239	268818	1543477	1545059	1580	1583	88.01	478089	3388160	0.33	0.05	1	1	gd10_11	gz15_10
267532	269093	819589	818025	1562	1565	87.87	478089	3388160	0.33	0.05	1	-1	gd10_11	gz15_10
269234	271181	197079	199008	1948	1930	84.33	478089	409562	0.41	0.47	1	1	gd10_11	gz15_14
271250	272845	199270	200858	1596	1589	88.96	478089	409562	0.33	0.39	1	1	gd10_11	gz15_14
273457	277024	201214	204790	3568	3577	88.85	478089	409562	0.75	0.87	1	1	gd10_11	gz15_14
278478	281165	206384	209076	2688	2693	84.91	478089	409562	0.56	0.66	1	1	gd10_11	gz15_14
281189	283965	209266	211895	2777	2630	83.66	478089	409562	0.58	0.64	1	1	gd10_11	gz15_14
285975	287025	213752	214787	1051	1036	85.44	478089	409562	0.22	0.25	1	1	gd10_11	gz15_14
